#time	 xpos	 ypos
0.00025	0.58243	 0.05212	0.25781	 -0.56669	0.31094	 0.64549	0.27753	 0.02805	0.48162	 -0.46740	0.37560	 0.11490	0.34694	 -0.46825	0.45945	 0.37673	0.09970	 0.44337	0.69324	 -0.16885	0.25761	 -0.22777	0.06450	 -0.36108	0.68638	 0.03934	0.31014	 -0.33253	0.16994	 -0.66811	0.22169	 -0.12951	0.18363	 -0.47317	0.21610	 -0.37826	0.68221	 0.16372	0.55196	 0.23452	
0.00026	0.58525	 0.06396	0.25567	 -0.54739	0.30683	 0.65347	0.27892	 0.03429	0.46360	 -0.47700	0.37831	 0.11582	0.34208	 -0.47130	0.46017	 0.39621	0.08575	 0.45215	0.68285	 -0.17335	0.26660	 -0.22715	0.07035	 -0.36014	0.67704	 0.02291	0.31029	 -0.33820	0.16864	 -0.67413	0.22028	 -0.13383	0.18180	 -0.47079	0.21090	 -0.36903	0.68258	 0.17063	0.54626	 0.23716	
0.00028	0.57690	 0.06520	0.25566	 -0.54140	0.30411	 0.65700	0.27551	 0.03855	0.45420	 -0.46427	0.38866	 0.11597	0.34749	 -0.47920	0.46339	 0.39255	0.09026	 0.44154	0.67631	 -0.17318	0.26767	 -0.21980	0.07643	 -0.35429	0.67991	 0.02063	0.31225	 -0.33697	0.17961	 -0.66947	0.20691	 -0.13493	0.17972	 -0.47188	0.20863	 -0.36168	0.68195	 0.17646	0.54455	 0.24135	
0.00029	0.56665	 0.07388	0.24960	 -0.53848	0.30249	 0.64661	0.27145	 0.04557	0.46291	 -0.45962	0.38818	 0.12127	0.34575	 -0.47048	0.46117	 0.40130	0.07989	 0.44341	0.67105	 -0.17469	0.26246	 -0.21504	0.07259	 -0.35143	0.68436	 0.02347	0.30725	 -0.32770	0.18525	 -0.68847	0.20038	 -0.12480	0.17160	 -0.46812	0.20429	 -0.35771	0.68829	 0.17490	0.54811	 0.24448	
0.00030	0.57670	 0.07004	0.25535	 -0.53714	0.29915	 0.65786	0.28673	 0.04697	0.45352	 -0.45787	0.39124	 0.11545	0.33577	 -0.47076	0.46687	 0.40914	0.08012	 0.45788	0.66848	 -0.16977	0.25822	 -0.21094	0.06207	 -0.35202	0.67476	 0.02138	0.31119	 -0.32680	0.19239	 -0.68732	0.20805	 -0.12177	0.17414	 -0.47074	0.21066	 -0.33702	0.68559	 0.17113	0.54559	 0.24591	
0.00032	0.57008	 0.06594	0.23909	 -0.54384	0.28487	 0.67565	0.29133	 0.03377	0.45558	 -0.45755	0.39439	 0.11045	0.34159	 -0.46170	0.45117	 0.41808	0.07774	 0.46346	0.66172	 -0.18396	0.26991	 -0.20946	0.06699	 -0.35312	0.67655	 0.02359	0.32075	 -0.33160	0.19527	 -0.68903	0.21010	 -0.11572	0.17228	 -0.46778	0.21845	 -0.33204	0.70059	 0.16155	0.55040	 0.24674	
0.00033	0.56968	 0.07354	0.25631	 -0.54078	0.28468	 0.67387	0.29400	 0.03678	0.46143	 -0.45822	0.39090	 0.09231	0.32893	 -0.45620	0.44879	 0.42077	0.08509	 0.45452	0.66487	 -0.18626	0.27828	 -0.21119	0.08225	 -0.35892	0.69144	 0.02788	0.31648	 -0.33845	0.19966	 -0.68408	0.22468	 -0.11040	0.16701	 -0.46986	0.21153	 -0.33422	0.69651	 0.15646	0.54562	 0.23703	
0.00034	0.55903	 0.07534	0.25416	 -0.53666	0.27857	 0.67086	0.28485	 0.04247	0.46430	 -0.46862	0.37897	 0.09533	0.33359	 -0.46376	0.44355	 0.42863	0.08726	 0.44855	0.65145	 -0.18774	0.27666	 -0.22141	0.07396	 -0.34042	0.69060	 0.03610	0.31623	 -0.33118	0.20042	 -0.68684	0.21619	 -0.11741	0.15911	 -0.47180	0.21151	 -0.34086	0.68541	 0.15921	0.54497	 0.23311	
0.00036	0.55972	 0.08006	0.25389	 -0.53184	0.27516	 0.67500	0.28728	 0.02437	0.47374	 -0.46589	0.37950	 0.09940	0.33721	 -0.46685	0.44310	 0.42845	0.08233	 0.45081	0.65342	 -0.19565	0.28716	 -0.21960	0.07352	 -0.33968	0.69388	 0.03541	0.31138	 -0.33743	0.20584	 -0.67846	0.21782	 -0.10774	0.15679	 -0.45670	0.20659	 -0.33352	0.66460	 0.15308	0.54654	 0.23897	
0.00037	0.54692	 0.08138	0.25632	 -0.51814	0.29250	 0.66813	0.28299	 0.02816	0.47835	 -0.46471	0.38131	 0.09195	0.34404	 -0.46714	0.44544	 0.42614	0.07908	 0.44527	0.66503	 -0.21294	0.28030	 -0.21763	0.06278	 -0.34282	0.69606	 0.03630	0.30678	 -0.35090	0.21011	 -0.68519	0.21921	 -0.10983	0.16758	 -0.45791	0.20938	 -0.32116	0.67645	 0.16345	0.54365	 0.24674	
0.00039	0.55169	 0.09001	0.25745	 -0.51918	0.28687	 0.67043	0.27917	 0.03065	0.48525	 -0.46282	0.38237	 0.09551	0.34567	 -0.46928	0.44821	 0.43838	0.09111	 0.44049	0.68575	 -0.20693	0.28450	 -0.21629	0.06294	 -0.35012	0.70104	 0.04005	0.30629	 -0.36328	0.20894	 -0.67939	0.21547	 -0.11404	0.16683	 -0.46065	0.20902	 -0.31400	0.68108	 0.15719	0.52880	 0.24357	
