2.000	 0.456942	 0.425893	 splitter_hard_spheres_2020_2_25_23h_24min_13sec_R_0.050_F_2.00_setn_5
2.000	 0.362254	 0.429634	 splitter_hard_spheres_2020_2_25_23h_25min_57sec_R_0.050_F_2.00_setn_5
2.000	 0.399288	 0.412596	 splitter_hard_spheres_2020_2_25_23h_27min_30sec_R_0.050_F_2.00_setn_5
2.000	 0.385507	 0.365424	 splitter_hard_spheres_2020_2_26_22h_46min_12sec_R_0.050_F_2.00_setn_5
2.000	 0.381685	 0.375283	 splitter_hard_spheres_2020_2_29_22h_30min_33sec_R_0.050_F_2.00_setn_5
2.000	 0.366439	 0.384150	 splitter_hard_spheres_2020_3_2_21h_30min_45sec_R_0.050_F_2.00_setn_5
2.000	 0.436751	 0.530027	 splitter_hard_spheres_2020_3_2_22h_5min_14sec_R_0.050_F_2.00_setn_5
2.000	 0.399618	 0.414387	 splitter_hard_spheres_2020_3_2_22h_6min_55sec_R_0.050_F_2.00_setn_5
2.000	 0.400982	 0.342802	 splitter_hard_spheres_2020_3_2_22h_7min_14sec_R_0.050_F_2.00_setn_5
2.000	 0.398768	 0.422082	 splitter_hard_spheres_2020_3_2_22h_12min_5sec_R_0.050_F_2.00_setn_5
2.000	 0.297662	 0.368988	 splitter_hard_spheres_2020_3_2_22h_17min_49sec_R_0.050_F_2.00_setn_5
2.000	 0.440751	 0.397000	 splitter_hard_spheres_2020_3_2_22h_19min_0sec_R_0.050_F_2.00_setn_5
2.000	 0.417704	 0.389176	 splitter_hard_spheres_2020_3_2_22h_19min_58sec_R_0.050_F_2.00_setn_5
2.000	 0.375797	 0.359676	 splitter_hard_spheres_2020_3_7_22h_14min_2sec_R_0.050_F_2.00_setn_5
2.000	 0.417110	 0.420982	 splitter_hard_spheres_2020_3_7_22h_16min_23sec_R_0.050_F_2.00_setn_5
2.000	 0.467380	 0.431128	 splitter_hard_spheres_2020_3_7_22h_21min_58sec_R_0.050_F_2.00_setn_5
2.000	 0.354418	 0.492483	 splitter_hard_spheres_2020_3_7_22h_22min_44sec_R_0.050_F_2.00_setn_5
2.000	 0.544446	 0.435391	 splitter_hard_spheres_2020_3_7_22h_23min_49sec_R_0.050_F_2.00_setn_5
2.000	 0.486070	 0.484628	 splitter_hard_spheres_2020_3_7_22h_25min_20sec_R_0.050_F_2.00_setn_5
